KeyValue	PolygonCode	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
ClimateId7	12345	24-06-2003	0.1	29.1	18.6	19.846	4.6	5.6
ClimateId7	12345	25-06-2003	0.0	28.6	18.0	24.0967	4.2	6.4
ClimateId7	12345	26-06-2003	0.0	25.2	13.1	23.9549	2.7	5.1
ClimateId7	12345	27-06-2003	0.0	25.9	13.7	23.833	2.3	5.0
ClimateId7	12345	28-06-2003	0.2	27.5	13.9	23.684	2.1	5.1
ClimateId7	12345	29-06-2003	0.0	28.7	16.3	22.6226	3.6	5.8
ClimateId7	12345	30-06-2003	0.0	33.1	15.3	25.8746	2.7	6.0
ClimateId7	12345	01-07-2003	5.0	32.6	17.8	23.9382	4.8	6.7
ClimateId7	12345	02-07-2003	1.5	25.9	14.3	23.3959	5.0	5.9
ClimateId7	12345	03-07-2003	3.1	22.9	15.4	14.7728	3.3	3.9
ClimateId7	12345	04-07-2003	1.9	22.9	14.0	18.2612	4.3	4.6
ClimateId7	12345	05-07-2003	1.2	22.2	14.8	16.2002	6.2	4.7
ClimateId7	12345	06-07-2003	0.1	22.8	15.6	17.1595	4.6	4.6
ClimateId7	12345	07-07-2003	0.1	24.4	14.6	20.2616	4.3	5.2
ClimateId7	12345	08-07-2003	0.0	25.2	12.7	22.5796	4.2	5.4
ClimateId7	12345	09-07-2003	0.8	25.8	14.1	19.7621	4.3	5.1
ClimateId7	12345	10-07-2003	0.1	25.3	15.2	17.3549	3.8	4.7
ClimateId7	12345	11-07-2003	0.0	26.8	13.2	24.3573	3.1	5.4
ClimateId7	12345	12-07-2003	0.6	24.6	13.1	16.9776	2.6	3.9
ClimateId7	12345	13-07-2003	0.4	24.0	16.0	17.6619	3.6	4.9
ClimateId7	12345	14-07-2003	0.0	25.9	10.5	24.037	2.5	4.9
ClimateId7	12345	15-07-2003	0.0	29.0	12.7	25.6508	2.3	5.2
ClimateId7	12345	16-07-2003	1.9	32.1	15.4	26.1034	3.6	6.3
ClimateId7	12345	17-07-2003	14.9	31.5	19.9	18.7456	4.1	5.7
ClimateId7	12345	18-07-2003	1.0	25.8	16.8	16.4678	5.6	4.9
ClimateId7	12345	19-07-2003	0.0	28.7	16.5	24.2236	3.8	5.8
ClimateId7	12345	20-07-2003	0.0	29.8	15.8	25.3743	2.3	5.4
ClimateId7	12345	21-07-2003	0.3	33.4	17.9	24.6048	2.8	6.0
ClimateId7	12345	22-07-2003	0.4	33.6	19.9	22.3052	2.7	5.9
ClimateId7	12345	23-07-2003	0.8	25.4	18.6	12.8118	2.5	3.6
ClimateId7	12345	24-07-2003	10.0	30.4	15.6	23.9452	3.0	5.4
ClimateId7	12345	25-07-2003	3.1	24.5	16.9	14.4559	4.6	4.0
ClimateId7	12345	26-07-2003	0.0	29.7	14.9	23.6277	2.0	4.9
ClimateId7	12345	27-07-2003	0.0	34.2	18.2	25.2158	4.4	6.8
ClimateId7	12345	28-07-2003	2.1	28.5	21.6	16.6465	5.2	5.6
ClimateId7	12345	29-07-2003	1.1	23.9	16.8	13.5864	5.4	4.3
ClimateId7	12345	30-07-2003	1.4	21.4	16.4	11.4618	4.9	3.5
ClimateId7	12345	31-07-2003	4.3	21.7	17.5	7.6906	4.0	2.5
ClimateId7	12345	01-08-2003	0.0	28.7	17.6	20.796	4.1	5.0
ClimateId7	12345	02-08-2003	0.0	31.2	18.4	21.987	2.3	5.1
ClimateId7	12345	03-08-2003	0.0	33.4	18.1	23.2572	1.9	5.3
ClimateId7	12345	04-08-2003	5.0	33.9	20.4	21.1155	2.3	5.4
ClimateId7	12345	05-08-2003	0.0	33.0	20.0	21.3178	2.2	5.3
ClimateId7	12345	06-08-2003	0.0	31.0	18.9	21.0547	2.5	5.3
ClimateId7	12345	07-08-2003	0.0	30.5	16.1	23.0434	1.9	5.0
ClimateId7	12345	08-08-2003	0.0	32.9	15.8	22.3584	2.4	5.3
ClimateId7	12345	09-08-2003	0.0	31.8	17.6	20.879	2.6	5.3
ClimateId7	12345	10-08-2003	0.0	33.5	15.9	23.5328	2.6	5.5
ClimateId7	12345	11-08-2003	0.0	29.9	16.4	22.6801	3.0	5.5
ClimateId7	12345	12-08-2003	0.4	31.6	12.9	23.5572	2.0	4.8
ClimateId7	12345	13-08-2003	2.2	37.5	17.6	20.599	3.5	6.0
ClimateId7	12345	14-08-2003	3.7	34.9	21.6	17.3971	3.2	5.5
ClimateId7	12345	15-08-2003	0.9	26.3	18.3	14.4262	3.1	3.9
ClimateId7	12345	16-08-2003	0.0	28.7	14.5	20.8803	2.1	4.3
ClimateId7	12345	17-08-2003	0.2	30.4	16.3	19.0221	2.2	4.4
ClimateId7	12345	18-08-2003	5.7	33.4	17.8	20.2501	3.2	5.1
ClimateId7	12345	19-08-2003	0.0	26.8	19.0	15.5301	5.1	4.8
ClimateId7	12345	20-08-2003	0.0	29.5	16.8	19.3918	2.2	4.4
ClimateId7	12345	21-08-2003	0.1	30.0	17.0	18.1603	2.3	4.3
ClimateId7	12345	22-08-2003	0.0	32.1	16.9	18.5598	3.2	4.8
ClimateId7	12345	23-08-2003	0.0	32.2	18.8	20.5523	4.2	5.9
ClimateId7	12345	24-08-2003	0.0	28.8	17.2	19.3451	3.5	4.9
ClimateId7	12345	25-08-2003	0.0	26.4	14.0	18.9059	2.6	4.1
ClimateId7	12345	26-08-2003	0.0	28.1	11.8	20.4424	2.5	4.1
ClimateId7	12345	27-08-2003	0.0	30.4	14.2	19.2943	4.8	5.4
ClimateId7	12345	28-08-2003	0.0	28.3	13.3	19.5637	2.7	4.2
ClimateId7	12345	29-08-2003	5.6	32.9	18.5	15.2635	5.3	5.6
ClimateId7	12345	30-08-2003	1.9	26.2	14.7	16.0012	5.0	4.2
ClimateId7	12345	31-08-2003	3.6	16.2	14.8	4.8494	4.3	2.0
ClimateId7	12345	01-09-2003	0.2	20.2	9.7	15.2061	3.5	3.1
ClimateId7	12345	02-09-2003	0.4	17.6	11.4	13.2644	5.1	3.4
ClimateId7	12345	03-09-2003	0.0	18.3	7.9	16.7146	3.5	3.2
ClimateId7	12345	04-09-2003	0.0	20.8	8.4	12.8454	3.5	3.1
ClimateId7	12345	05-09-2003	0.0	22.1	8.5	17.3111	2.2	2.9
ClimateId7	12345	06-09-2003	0.0	23.6	9.8	16.9407	3.6	3.4
ClimateId7	12345	07-09-2003	0.0	24.7	11.6	15.2131	4.3	4.0
ClimateId7	12345	08-09-2003	0.0	24.3	11.6	14.3421	3.6	3.7
ClimateId7	12345	09-09-2003	5.3	19.6	15.0	6.9098	2.7	2.4
ClimateId7	12345	10-09-2003	1.8	17.3	14.6	5.4021	3.9	1.8
ClimateId7	12345	11-09-2003	0.4	19.7	12.1	10.3989	5.3	3.2
ClimateId7	12345	12-09-2003	2.6	17.5	10.8	9.1864	5.4	2.7
ClimateId7	12345	13-09-2003	4.5	15.1	12.7	4.3964	5.0	1.6
ClimateId7	12345	14-09-2003	0.0	20.3	9.3	14.8706	3.8	2.8
ClimateId7	12345	15-09-2003	0.0	21.4	7.4	16.1727	2.3	2.5
ClimateId7	12345	16-09-2003	0.0	22.8	7.1	14.2067	1.8	2.4
ClimateId7	12345	17-09-2003	0.0	24.9	10.8	12.59	3.2	2.4
ClimateId7	12345	18-09-2003	0.0	25.8	10.4	16.318	1.8	2.7
ClimateId7	12345	19-09-2003	0.0	28.0	10.8	16.8956	2.5	3.0
ClimateId7	12345	20-09-2003	0.0	28.5	11.8	16.2539	3.2	3.3
ClimateId7	12345	21-09-2003	0.0	29.0	12.7	15.8648	2.7	3.1
ClimateId7	12345	22-09-2003	0.0	30.3	12.8	16.4935	4.5	4.0
ClimateId7	12345	23-09-2003	10.6	27.6	13.0	13.7759	4.0	3.5
ClimateId7	12345	24-09-2003	0.2	16.3	11.7	8.1386	4.7	2.4
ClimateId7	12345	25-09-2003	0.0	17.7	6.7	13.8971	3.3	2.3
ClimateId7	12345	26-09-2003	0.0	19.7	4.7	14.936	3.8	2.3
ClimateId7	12345	27-09-2003	0.0	21.6	5.5	13.7279	2.3	1.9
ClimateId7	12345	28-09-2003	0.0	21.5	8.7	12.9304	3.9	2.3
ClimateId7	12345	29-09-2003	7.0	15.5	10.1	4.9775	3.6	1.2
ClimateId7	12345	30-09-2003	0.0	17.1	8.0	11.9959	3.0	1.8
ClimateId7	12345	01-10-2003	0.0	18.7	5.8	10.2452	3.6	1.6
ClimateId7	12345	02-10-2003	0.1	23.4	9.5	10.6534	2.3	1.7
ClimateId7	12345	03-10-2003	1.3	22.6	11.3	10.1249	2.3	1.7
ClimateId7	12345	04-10-2003	11.3	19.2	13.9	6.7746	3.0	1.7
ClimateId7	12345	05-10-2003	15.1	15.5	10.9	4.9653	5.3	1.8
ClimateId7	12345	06-10-2003	0.1	12.9	7.5	8.4282	5.9	2.2
ClimateId7	12345	07-10-2003	2.8	12.0	5.4	5.7914	4.2	1.4
ClimateId7	12345	08-10-2003	1.8	11.1	6.1	6.2889	8.1	2.2
ClimateId7	12345	09-10-2003	2.8	12.7	6.6	8.2426	7.2	2.1
ClimateId7	12345	10-10-2003	0.2	16.3	7.4	6.1406	5.1	1.5
ClimateId7	12345	11-10-2003	0.1	18.3	11.9	6.9208	4.9	2.2
ClimateId7	12345	12-10-2003	0.0	14.5	10.8	7.6876	3.2	1.9
ClimateId7	12345	13-10-2003	0.0	13.2	1.2	10.363	1.9	0.9
ClimateId7	12345	14-10-2003	0.0	10.8	1.4	10.1915	3.0	1.0
ClimateId7	12345	15-10-2003	0.0	12.1	1.3	8.4754	2.7	1.0
ClimateId7	12345	16-10-2003	0.3	9.5	3.8	5.974	3.2	1.3
ClimateId7	12345	17-10-2003	0.0	9.6	0.2	9.9674	2.7	0.9
ClimateId7	12345	18-10-2003	0.0	11.0	-0.6	9.9156	5.1	1.1
ClimateId7	12345	19-10-2003	0.0	8.5	2.5	5.9092	5.4	1.1
ClimateId7	12345	20-10-2003	2.2	9.0	3.7	3.4534	4.2	0.8
ClimateId7	12345	21-10-2003	1.2	9.7	4.7	4.231	4.0	1.0
ClimateId7	12345	22-10-2003	0.1	7.8	4.0	3.2616	2.3	1.0
ClimateId7	12345	23-10-2003	5.1	5.2	2.2	3.4548	4.2	1.1
ClimateId7	12345	24-10-2003	0.0	2.1	-1.3	5.629	4.9	0.9
ClimateId7	12345	25-10-2003	0.0	5.1	-4.1	7.9628	4.2	0.7
ClimateId7	12345	26-10-2003	0.0	8.0	-0.6	5.2904	3.5	1.0
ClimateId7	12345	27-10-2003	0.1	8.2	-1.3	6.1161	2.4	0.6
ClimateId7	12345	28-10-2003	0.0	8.3	-2.5	8.2289	3.9	0.6
ClimateId7	12345	29-10-2003	2.6	4.6	-0.9	3.4466	6.1	0.5
ClimateId7	12345	30-10-2003	0.8	6.9	3.2	2.8042	2.5	0.6
ClimateId7	12345	31-10-2003	0.0	11.5	-0.1	5.7841	4.3	0.5
ClimateId7	12345	01-11-2003	11.3	17.5	8.5	3.8111	5.5	1.7
ClimateId7	12345	02-11-2003	2.1	12.0	8.2	4.2178	3.4	1.0
ClimateId7	12345	03-11-2003	0.0	11.9	1.3	6.1216	2.0	0.3
ClimateId7	12345	04-11-2003	0.0	15.6	4.1	7.2962	3.7	0.9
ClimateId7	12345	05-11-2003	0.0	12.0	2.2	7.246	2.4	0.4
ClimateId7	12345	06-11-2003	0.5	6.5	-0.1	3.1571	3.0	0.4
ClimateId7	12345	07-11-2003	2.9	6.6	4.3	1.7898	2.9	0.6
ClimateId7	12345	08-11-2003	0.0	9.7	3.9	5.1084	3.5	0.5
ClimateId7	12345	09-11-2003	0.0	6.3	2.1	2.7037	2.8	0.4
ClimateId7	12345	10-11-2003	0.0	7.0	0.7	4.5574	3.7	0.4
ClimateId7	12345	11-11-2003	0.0	6.3	0.0	6.3155	3.6	0.5
ClimateId7	12345	12-11-2003	0.0	6.1	-2.7	6.5022	4.2	0.4
ClimateId7	12345	13-11-2003	0.1	4.9	-1.9	4.3448	3.4	0.5
ClimateId7	12345	14-11-2003	0.1	3.8	0.5	2.1085	2.8	0.5
ClimateId7	12345	15-11-2003	0.1	5.1	1.2	2.2583	2.4	0.4
ClimateId7	12345	16-11-2003	0.1	3.5	1.5	1.1915	3.1	0.4
ClimateId7	12345	17-11-2003	0.8	8.4	3.3	2.9451	5.5	0.9
ClimateId7	12345	18-11-2003	0.3	10.2	4.2	3.1531	5.5	1.2
ClimateId7	12345	19-11-2003	0.0	15.9	8.1	4.4733	5.9	1.4
ClimateId7	12345	20-11-2003	0.0	14.8	8.2	5.1655	3.4	0.7
ClimateId7	12345	21-11-2003	0.1	6.8	3.2	1.3091	2.7	0.4
ClimateId7	12345	22-11-2003	0.2	6.5	4.5	0.9411	3.2	0.5
ClimateId7	12345	23-11-2003	0.1	8.4	5.1	1.5024	2.2	0.6
ClimateId7	12345	24-11-2003	0.0	9.3	5.0	1.6586	2.4	0.5
ClimateId7	12345	25-11-2003	0.0	9.8	5.3	2.2616	2.0	0.4
ClimateId7	12345	26-11-2003	0.7	10.3	5.5	1.535	3.4	0.4
ClimateId7	12345	27-11-2003	0.0	14.8	8.6	3.3325	5.5	0.8
ClimateId7	12345	28-11-2003	5.9	11.3	8.2	1.6434	3.9	0.9
ClimateId7	12345	29-11-2003	0.8	8.6	5.3	2.7988	2.5	0.6
ClimateId7	12345	30-11-2003	0.0	8.0	0.8	2.5002	3.6	0.2
ClimateId7	12345	01-12-2003	0.0	7.9	2.4	2.1506	6.9	0.7
ClimateId7	12345	02-12-2003	0.0	7.0	4.2	1.8029	7.3	0.6
ClimateId7	12345	03-12-2003	0.0	5.9	4.2	1.0402	6.4	0.7
ClimateId7	12345	04-12-2003	0.2	3.7	2.8	0.706	4.9	0.6
ClimateId7	12345	05-12-2003	0.0	5.1	1.6	1.7535	4.0	0.6
ClimateId7	12345	06-12-2003	1.1	6.8	0.8	2.7222	7.2	1.2
ClimateId7	12345	07-12-2003	0.0	3.3	-0.5	3.5175	3.7	0.6
ClimateId7	12345	08-12-2003	0.0	3.0	-6.6	4.9261	1.7	0.1
ClimateId7	12345	09-12-2003	0.0	1.7	-5.7	4.4448	2.9	0.1
ClimateId7	12345	10-12-2003	0.0	1.9	-4.1	3.5486	4.7	0.3
ClimateId7	12345	11-12-2003	0.0	1.3	-2.1	1.833	4.1	0.5
ClimateId7	12345	12-12-2003	0.3	7.1	-2.7	2.6811	3.3	0.3
ClimateId7	12345	13-12-2003	7.9	4.8	-3.4	2.7886	2.8	0.1
ClimateId7	12345	14-12-2003	2.2	9.4	2.5	2.3979	6.4	1.0
ClimateId7	12345	15-12-2003	0.5	3.2	1.0	2.0541	7.7	1.1
ClimateId7	12345	16-12-2003	0.1	2.7	-1.5	2.5252	7.9	1.0
ClimateId7	12345	17-12-2003	0.1	2.8	-2.9	2.8702	3.8	0.3
ClimateId7	12345	18-12-2003	0.0	5.2	-0.4	3.055	2.1	0.2
ClimateId7	12345	19-12-2003	0.0	-0.5	-2.2	1.2197	2.4	0.3
ClimateId7	12345	20-12-2003	0.0	1.4	-2.4	1.7987	2.2	0.2
ClimateId7	12345	21-12-2003	0.4	4.6	-1.5	1.7602	4.7	0.6
ClimateId7	12345	22-12-2003	0.0	5.8	3.3	1.9602	5.2	1.4
ClimateId7	12345	23-12-2003	0.0	-0.5	-2.1	2.9389	6.3	1.0
ClimateId7	12345	24-12-2003	0.0	-2.3	-8.3	4.2778	3.7	0.3
ClimateId7	12345	25-12-2003	0.0	-2.3	-13.4	4.4563	1.9	0.1
ClimateId7	12345	26-12-2003	0.0	-0.9	-9.0	3.8794	2.3	0.1
ClimateId7	12345	27-12-2003	0.0	-2.9	-7.5	1.8964	3.1	0.2
ClimateId7	12345	28-12-2003	0.0	5.1	-4.8	2.0166	4.6	0.5
ClimateId7	12345	29-12-2003	1.7	4.3	0.8	1.115	2.2	0.5
ClimateId7	12345	30-12-2003	4.6	4.6	0.6	1.3915	3.2	0.4
ClimateId7	12345	31-12-2003	8.9	3.2	2.4	0.5542	4.1	0.7
ClimateId7	12345	01-01-2004	0.0	2.2	-1.3	1.7706	3.6	0.7
ClimateId7	12345	02-01-2004	0.2	1.7	-2.9	2.1145	3.5	0.6
ClimateId7	12345	03-01-2004	0.0	1.4	-2.6	2.1023	3.4	0.6
ClimateId7	12345	04-01-2004	3.4	0.8	-3.6	2.0199	3.0	0.6
ClimateId7	12345	05-01-2004	4.4	1.1	-3.3	2.191	3.1	0.6
ClimateId7	12345	06-01-2004	2.8	0.6	-5.4	3.0283	2.9	0.5
ClimateId7	12345	07-01-2004	4.0	1.0	-4.9	1.9921	2.8	0.5
ClimateId7	12345	08-01-2004	0.0	2.2	-2.6	2.1345	3.0	0.5
ClimateId7	12345	09-01-2004	2.1	1.4	-2.7	1.9138	3.2	0.6
ClimateId7	12345	10-01-2004	0.7	3.5	-2.9	2.4785	3.3	0.5
ClimateId7	12345	11-01-2004	8.9	3.8	-1.1	2.8043	3.1	0.5
ClimateId7	12345	12-01-2004	2.5	4.8	-1.1	2.6522	3.2	0.6
ClimateId7	12345	13-01-2004	7.3	4.4	-1.1	2.2979	3.2	0.5
ClimateId7	12345	14-01-2004	0.6	4.9	-0.6	3.1941	4.2	0.6
ClimateId7	12345	15-01-2004	0.7	4.0	-1.4	2.5315	3.8	0.6
ClimateId7	12345	16-01-2004	0.1	3.4	-1.4	2.6788	3.1	0.6
ClimateId7	12345	17-01-2004	0.3	3.8	-1.1	2.4283	3.0	0.6
ClimateId7	12345	18-01-2004	0.0	3.9	-1.5	3.1741	3.2	0.5
ClimateId7	12345	19-01-2004	1.3	3.1	-2.3	2.961	3.6	0.6
ClimateId7	12345	20-01-2004	2.0	3.1	-1.6	2.6733	4.0	0.7
ClimateId7	12345	21-01-2004	0.1	1.9	-2.3	2.8286	3.8	0.7
ClimateId7	12345	22-01-2004	0.0	0.7	-3.6	3.2743	4.0	0.6
ClimateId7	12345	23-01-2004	0.0	0.9	-5.1	3.8922	3.3	0.5
ClimateId7	12345	24-01-2004	0.0	0.8	-5.6	4.0095	3.2	0.5
ClimateId7	12345	25-01-2004	2.0	0.8	-6.0	3.51	3.0	0.5
ClimateId7	12345	26-01-2004	0.1	0.7	-4.2	2.53	3.6	0.6
ClimateId7	12345	27-01-2004	1.6	0.7	-3.4	2.5526	3.6	0.6
ClimateId7	12345	28-01-2004	0.1	1.4	-3.4	3.2876	3.2	0.6
ClimateId7	12345	29-01-2004	0.2	2.1	-4.8	3.8929	3.3	0.5
ClimateId7	12345	30-01-2004	0.1	2.7	-3.7	3.6614	4.4	0.8
ClimateId7	12345	31-01-2004	0.0	1.9	-4.5	4.192	3.2	0.6
ClimateId7	12345	01-02-2004	0.0	5.1	-3.9	4.5039	3.8	0.6
ClimateId7	12345	02-02-2004	9.6	4.9	-1.3	3.5666	3.8	0.8
ClimateId7	12345	03-02-2004	1.4	5.1	-0.9	3.8671	3.4	0.7
ClimateId7	12345	04-02-2004	0.0	6.3	-0.5	4.0042	4.0	1.0
ClimateId7	12345	05-02-2004	0.0	7.1	0.9	4.3405	4.1	1.4
ClimateId7	12345	06-02-2004	0.0	7.2	0.3	4.6097	3.5	1.0
ClimateId7	12345	07-02-2004	0.0	6.6	-0.3	4.5071	4.6	1.3
ClimateId7	12345	08-02-2004	1.1	4.7	-1.7	4.5059	4.9	1.0
ClimateId7	12345	09-02-2004	1.0	3.3	-2.0	4.6433	5.3	1.0
ClimateId7	12345	10-02-2004	0.5	2.7	-3.2	4.7268	4.0	0.7
ClimateId7	12345	11-02-2004	1.7	2.8	-2.5	4.147	4.0	0.8
ClimateId7	12345	12-02-2004	0.2	1.1	-4.4	5.2459	3.7	0.7
ClimateId7	12345	13-02-2004	3.1	2.2	-4.2	4.3284	3.6	0.6
ClimateId7	12345	14-02-2004	1.4	3.5	-1.8	4.3145	3.8	0.7
ClimateId7	12345	15-02-2004	0.4	3.6	-1.2	4.7201	4.0	0.9
ClimateId7	12345	16-02-2004	0.0	3.7	-1.6	4.7239	3.7	0.9
ClimateId7	12345	17-02-2004	0.0	3.9	-2.6	6.1296	3.1	0.7
ClimateId7	12345	18-02-2004	0.3	3.7	-1.8	4.7146	3.9	0.8
ClimateId7	12345	19-02-2004	0.0	3.4	-2.1	5.0408	3.5	0.9
ClimateId7	12345	20-02-2004	0.0	3.4	-2.9	6.5173	4.0	0.8
ClimateId7	12345	21-02-2004	0.0	3.4	-3.4	6.538	4.6	1.1
ClimateId7	12345	22-02-2004	0.1	2.7	-2.3	4.6821	3.9	0.8
ClimateId7	12345	23-02-2004	8.7	2.9	-2.0	4.694	3.6	0.8
ClimateId7	12345	24-02-2004	0.0	2.9	-2.5	5.4857	3.7	0.9
ClimateId7	12345	25-02-2004	0.0	3.5	-3.9	7.3166	3.1	0.8
ClimateId7	12345	26-02-2004	5.3	3.1	-4.0	5.641	3.2	0.8
ClimateId7	12345	27-02-2004	0.5	4.0	-2.0	6.3368	3.6	0.9
ClimateId7	12345	28-02-2004	0.5	3.9	-2.1	6.441	3.5	0.9
ClimateId7	12345	29-02-2004	0.5	2.4	-2.4	5.734	4.5	1.1
ClimateId7	12345	01-03-2004	0.1	0.6	-3.3	5.5045	4.9	1.1
ClimateId7	12345	02-03-2004	0.0	1.1	-4.5	4.4301	6.1	0.9
ClimateId7	12345	03-03-2004	1.1	4.0	0.4	4.2228	6.5	1.3
ClimateId7	12345	04-03-2004	0.0	2.5	-3.5	9.0011	3.6	1.1
ClimateId7	12345	05-03-2004	0.0	0.1	-4.0	7.6757	3.2	1.1
ClimateId7	12345	06-03-2004	0.1	1.6	-9.8	11.4138	4.7	0.8
ClimateId7	12345	07-03-2004	2.2	1.7	-2.5	4.3694	3.0	0.8
ClimateId7	12345	08-03-2004	3.6	1.8	-2.0	3.7749	3.2	0.7
ClimateId7	12345	09-03-2004	2.4	0.4	-1.9	2.9355	5.4	0.7
ClimateId7	12345	10-03-2004	0.0	3.6	-2.2	8.3644	2.7	0.9
ClimateId7	12345	11-03-2004	0.0	3.5	-3.3	7.3586	3.6	0.9
ClimateId7	12345	12-03-2004	0.0	6.5	0.4	8.0481	4.6	1.3
ClimateId7	12345	13-03-2004	0.0	7.3	1.3	6.5215	4.9	1.2
ClimateId7	12345	14-03-2004	0.0	9.1	2.4	7.622	2.1	1.1
ClimateId7	12345	15-03-2004	0.0	14.7	-1.3	13.2091	1.9	1.3
ClimateId7	12345	16-03-2004	0.0	17.7	4.5	12.2721	2.8	2.0
ClimateId7	12345	17-03-2004	0.0	21.0	5.8	13.8044	2.4	2.2
ClimateId7	12345	18-03-2004	0.0	21.6	3.4	15.8451	1.9	2.0
ClimateId7	12345	19-03-2004	0.0	21.1	5.6	13.6123	3.5	2.5
ClimateId7	12345	20-03-2004	0.0	17.2	9.7	8.127	5.6	2.7
ClimateId7	12345	21-03-2004	0.2	20.7	11.7	11.7457	6.0	3.8
ClimateId7	12345	22-03-2004	0.0	11.6	7.8	6.4682	3.7	2.1
ClimateId7	12345	23-03-2004	15.3	7.2	2.0	5.2042	3.1	0.9
ClimateId7	12345	24-03-2004	23.5	5.2	3.3	3.2597	6.5	1.0
ClimateId7	12345	25-03-2004	6.3	3.0	1.9	2.7315	7.2	1.1
ClimateId7	12345	26-03-2004	1.4	3.0	0.5	5.0679	4.5	1.3
ClimateId7	12345	27-03-2004	0.4	3.7	-0.4	6.0158	3.4	1.0
ClimateId7	12345	28-03-2004	0.0	5.6	0.3	8.1444	2.9	1.5
ClimateId7	12345	29-03-2004	0.0	10.2	-1.5	15.4917	2.0	1.6
ClimateId7	12345	30-03-2004	0.0	11.1	-0.4	15.2409	3.4	1.9
ClimateId7	12345	31-03-2004	0.0	12.4	2.0	15.1459	4.5	2.3
ClimateId7	12345	01-04-2004	0.0	13.9	2.7	12.6513	3.0	1.8
ClimateId7	12345	02-04-2004	0.0	16.4	6.4	14.3415	4.8	3.2
ClimateId7	12345	03-04-2004	0.6	18.2	6.5	15.4035	3.4	2.9
ClimateId7	12345	04-04-2004	1.5	16.3	9.2	9.9451	2.4	2.0
ClimateId7	12345	05-04-2004	6.0	12.3	6.9	9.2326	3.6	1.9
ClimateId7	12345	06-04-2004	1.9	13.0	4.6	10.4566	3.9	2.1
ClimateId7	12345	07-04-2004	0.2	10.6	4.0	10.176	4.5	2.2
ClimateId7	12345	08-04-2004	0.1	11.9	2.6	14.0986	4.3	2.4
ClimateId7	12345	09-04-2004	0.0	12.9	0.1	15.9197	1.9	1.9
ClimateId7	12345	10-04-2004	0.3	13.7	4.2	10.8776	2.0	2.0
ClimateId7	12345	11-04-2004	1.0	9.7	6.9	6.6723	3.1	1.6
ClimateId7	12345	12-04-2004	0.0	14.1	3.3	15.9489	4.0	2.9
ClimateId7	12345	13-04-2004	0.0	14.6	5.2	13.3784	5.2	3.3
ClimateId7	12345	14-04-2004	0.0	15.4	6.9	14.0483	4.1	3.2
ClimateId7	12345	15-04-2004	0.0	16.2	2.6	18.4286	4.5	2.9
ClimateId7	12345	16-04-2004	0.3	18.1	6.9	16.2353	3.8	2.9
ClimateId7	12345	17-04-2004	0.0	14.3	8.1	11.3129	3.9	2.0
ClimateId7	12345	18-04-2004	0.1	17.5	9.3	13.144	3.9	2.6
ClimateId7	12345	19-04-2004	13.8	17.6	10.3	11.8971	4.7	2.9
ClimateId7	12345	20-04-2004	0.7	13.1	7.6	10.6099	3.9	2.1
ClimateId7	12345	21-04-2004	0.0	20.0	8.7	18.1845	2.4	3.2
ClimateId7	12345	22-04-2004	0.0	22.1	6.5	20.6879	1.8	3.2
ClimateId7	12345	23-04-2004	2.7	23.1	9.2	18.3082	2.6	3.5
ClimateId7	12345	24-04-2004	0.9	13.3	10.2	8.7239	4.8	2.4
ClimateId7	12345	25-04-2004	0.0	11.7	7.4	9.8973	4.4	2.3
ClimateId7	12345	26-04-2004	0.0	17.2	7.4	16.9544	3.1	3.1
ClimateId7	12345	27-04-2004	0.0	17.2	7.6	15.5399	3.0	3.0
ClimateId7	12345	28-04-2004	0.0	21.5	6.6	21.7797	3.1	3.7
ClimateId7	12345	29-04-2004	0.0	22.1	9.7	18.9878	3.5	3.8
ClimateId7	12345	30-04-2004	0.0	22.8	10.5	18.1014	4.5	4.2
ClimateId7	12345	01-05-2004	0.2	22.9	12.4	17.3413	4.2	4.1
ClimateId7	12345	02-05-2004	3.6	20.8	12.1	15.6562	2.6	3.2
ClimateId7	12345	03-05-2004	0.0	21.0	11.5	16.5218	2.6	3.4
ClimateId7	12345	04-05-2004	0.0	21.5	11.7	15.1796	4.3	3.7
ClimateId7	12345	05-05-2004	0.2	21.1	10.8	19.1316	5.5	4.3
ClimateId7	12345	06-05-2004	6.0	16.4	11.4	10.5543	4.4	2.7
ClimateId7	12345	07-05-2004	1.0	14.3	7.6	13.4811	4.4	2.9
ClimateId7	12345	08-05-2004	3.3	15.2	5.8	15.395	2.0	2.5
ClimateId7	12345	09-05-2004	3.5	17.6	5.0	18.9524	2.6	3.0
ClimateId7	12345	10-05-2004	0.0	15.0	7.5	14.4069	5.1	3.1
ClimateId7	12345	11-05-2004	2.0	18.7	9.7	14.2941	4.1	3.3
ClimateId7	12345	12-05-2004	2.8	21.2	8.2	20.7843	2.0	3.5
ClimateId7	12345	13-05-2004	1.3	16.1	10.6	12.0368	3.8	2.7
ClimateId7	12345	14-05-2004	0.0	15.5	7.8	17.8291	3.9	3.7
ClimateId7	12345	15-05-2004	13.1	18.4	4.5	19.4373	3.3	3.3
ClimateId7	12345	16-05-2004	0.1	16.0	9.1	16.3403	4.4	3.5
ClimateId7	12345	17-05-2004	0.1	15.7	9.3	13.9657	3.0	2.8
